AAPL,MSFT
0.859423041343689,36.93210220336914
0.786965012550354,35.684532165527344
0.7984809279441833,36.06077194213867
0.7293816208839417,34.85280990600586
0.7639315128326416,35.308265686035156
0.7504956126213074,35.565704345703125
0.7121070623397827,34.65477752685547
0.6693999767303467,33.52602005004883
0.7428176403045654,34.15971374511719
0.7711292505264282,35.565704345703125
0.7711292505264282,35.565704345703125
0.7980009913444519,36.53604507446289
0.8181553483009338,33.90227127075195
0.8714196681976318,33.5854377746582
0.8546246886253357,32.872535705566406
0.8157562017440796,32.08042907714844
0.8618220090866089,32.57550048828125
0.8459871411323547,31.486347198486328
0.8445475101470947,31.28831672668457
0.7802466154098511,31.12989616394043
0.7965614795684814,31.011064529418945
0.7696895599365234,32.615108489990234
0.7586527466773987,31.94181251525879
0.7932026982307434,32.83293151855469
0.8291922807693481,33.763648986816406
0.8757379055023193,33.7834587097168
0.8819764256477356,34.8330078125
0.8647011518478394,32.95175552368164
0.8714196681976318,33.5854377746582
0.8349502682685852,31.66456413269043
0.8891737461090088,31.565549850463867
0.9136465191841125,31.228912353515625
0.876217782497406,30.931861877441406
0.8819764256477356,31.565549850463867
0.8541449308395386,30.119958877563477
0.8541449308395386,30.119958877563477
0.8738184571266174,29.723899841308594
0.8925327658653259,29.862525939941406
0.8844950795173645,30.02094841003418
0.8474265336990356,28.93179702758789
0.8695001602172852,29.011003494262695
0.880057156085968,28.317901611328125
1.000500202178955,28.77337074279785
0.9366801381111145,29.585275650024414
0.9827460050582886,30.456602096557617
0.9649913907051086,28.713960647583008
0.9433974027633667,29.426868438720703
0.9366801381111145,30.27837562561035
0.9385993480682373,31.68437385559082
0.9654715061187744,32.00120544433594
0.9314014315605164,31.050674438476562
0.8771774768829346,30.139759063720703
0.8925327658653259,30.218971252441406
0.9333202838897705,30.218971252441406
0.9597129225730896,31.486347198486328
0.9443572163581848,30.85265350341797
1.0360100269317627,32.55568313598633
1.107028603553772,32.714107513427734
1.0849558115005493,35.44689178466797
1.0648012161254883,35.387481689453125
1.0715198516845703,32.97154235839844
1.0681605339050293,33.050743103027344
1.043688416481018,33.96168899536133
0.9654715061187744,32.753726959228516
1.0427285432815552,33.664642333984375
1.0235337018966675,28.79317283630371
0.9774675965309143,28.060474395751953
1.000981092453003,27.367372512817383
0.9611528515815735,27.248559951782227
1.0115374326705933,28.218894958496094
0.9597129225730896,27.26836585998535
0.9170054197311401,26.575260162353516
0.8387888669967651,25.149471282958984
0.8738184571266174,25.109861373901367
0.8589434027671814,23.486034393310547
0.9510759115219116,24.040512084960938
0.9741088151931763,25.525728225708008
0.9299618601799011,24.9316463470459
0.9126871824264526,25.010845184326172
0.9126871824264526,25.010845184326172
0.9251632690429688,21.109708786010742
0.9851450324058533,21.981027603149414
0.9314014315605164,21.54537010192871
0.9731486439704895,22.11964988708496
0.9525150656700134,22.099853515625
0.9544344544410706,23.268207550048828
0.9050089120864868,22.13945198059082
0.8834160566329956,22.357290267944336
0.8498257398605347,22.317676544189453
0.8685405850410461,22.53550910949707
0.8455073237419128,22.11964988708496
0.8095179796218872,21.485973358154297
0.7624920606613159,20.97109603881836
0.7893641591072083,21.50576400756836
0.8263132572174072,21.802806854248047
0.7754485011100769,21.981027603149414
0.8114370107650757,22.0206356048584
0.7783273458480835,21.446359634399414
0.7735292911529541,20.97109603881836
0.7217042446136475,20.61464500427246
0.6905131936073303,20.337404251098633
0.6588430404663086,20.020557403564453
0.6732386350631714,20.77306365966797
0.6699993014335632,19.485891342163086
0.6631614565849304,19.46609115600586
0.6631614565849304,19.46609115600586
0.6722790002822876,20.079965591430664
0.6449272036552429,19.822534561157227
0.6842755675315857,20.456222534179688
0.7106674313545227,21.01070213317871
0.7010703682899475,21.188915252685547
0.7130665183067322,22.06025505065918
0.741378128528595,22.33748435974121
0.7279421091079712,21.802806854248047
0.7351403832435608,21.802806854248047
0.7001103162765503,21.188915252685547
0.7255429625511169,21.50576400756836
0.6943525671958923,22.33748435974121
0.7092279195785522,22.931570053100586
0.7001103162765503,22.9909725189209
0.7418578863143921,23.347414016723633
0.7773678302764893,23.74346923828125
0.8541449308395386,25.56531524658203
0.8253528475761414,25.307903289794922
0.7936825156211853,24.61479949951172
0.8311116099357605,25.189075469970703
0.7946423292160034,24.971250534057617
0.8359098434448242,25.010845184326172
0.786965012550354,24.456377029418945
0.8042396306991577,25.347492218017578
0.8186352252960205,25.347492218017578
0.8186352252960205,25.347492218017578
0.7927231192588806,24.872230529785156
0.7956018447875977,25.644546508789062
0.8359098434448242,25.98118019104004
0.8771774768829346,25.16927719116211
0.8742985725402832,25.070261001586914
0.9040494561195374,25.44651222229004
0.8675809502601624,25.327699661254883
0.8858150839805603,25.010845184326172
0.8954127430915833,24.77320671081543
0.8790966272354126,24.872230529785156
0.8090377449989319,23.169198989868164
0.8464668393135071,23.703876495361328
0.8224738240242004,22.911771774291992
0.747616708278656,22.357290267944336
0.7687299251556396,21.862211227416992
0.7687299251556396,21.485973358154297
0.7984809279441833,21.981027603149414
0.7418578863143921,22.080047607421875
0.7802466154098511,22.11964988708496
0.7572134137153625,21.763202667236328
0.7255429625511169,21.981027603149414
0.7370597124099731,22.258275985717773
0.7274623513221741,21.90182113647461
0.7361000180244446,22.179058074951172
0.7178650498390198,23.486034393310547
0.7293816208839417,23.525646209716797
0.7303413152694702,23.01076889038086
0.7322612404823303,22.95136833190918
0.7226639986038208,22.872163772583008
0.7169052362442017,22.693933486938477
0.7447369694709778,22.49590301513672
0.7898439168930054,22.67411994934082
0.7677703499794006,22.49590301513672
0.7754485011100769,22.37708854675293
0.7936825156211853,22.575119018554688
0.8339904546737671,22.41669273376465
0.8615822792053223,22.53550910949707
0.8723791837692261,22.37708854675293
0.8915729522705078,22.59491539001465
0.9088484644889832,22.476104736328125
0.9136465191841125,22.179058074951172
0.9357205629348755,22.11964988708496
0.9741088151931763,22.238475799560547
0.9741088151931763,22.238475799560547
0.9587528109550476,22.21866798400879
0.8973318934440613,22.000829696655273
0.9520353674888611,22.198863983154297
0.9040494561195374,21.961231231689453
0.8973318934440613,21.802806854248047
0.8867745995521545,21.58498764038086
0.8906132578849792,21.62457847595215
0.8730989694595337,20.852270126342773
0.8481462001800537,20.337404251098633
0.9314014315605164,19.961158752441406
0.920365035533905,20.594837188720703
0.9374000430107117,20.35721206665039
0.8704599738121033,20.337404251098633
0.8013606071472168,20.040367126464844
0.8215141296386719,19.40667724609375
0.7898439168930054,19.86214256286621
0.7514552474021912,19.208650588989258
0.8215141296386719,19.42647933959961
0.3954014480113983,19.109638214111328
0.3723689019680023,18.73339080810547
0.34261801838874817,17.921470642089844
0.36277148127555847,17.565027236938477
0.33877846598625183,17.54522132873535
0.3406978249549866,17.60462760925293
0.3339802622795105,17.168970108032227
0.3205442726612091,17.287790298461914
0.3013495206832886,17.664045333862305
0.30710819363594055,17.228378295898438
0.33877846598625183,17.030344009399414
0.33014169335365295,15.9610013961792
0.3090275824069977,15.980803489685059
0.3090275824069977,16.39665985107422
0.2907932698726654,19.604698181152344
0.29943013191223145,20.654245376586914
0.3128661513328552,19.683921813964844
0.28983375430107117,19.485891342163086
0.28407496213912964,19.40667724609375
0.28407496213912964,20.4166202545166
0.28503456711769104,21.446359634399414
0.29655125737190247,21.882020950317383
0.3003898561000824,21.822614669799805
0.31478556990623474,22.06025505065918
0.34261801838874817,22.278076171875
0.3416574001312256,21.62457847595215
0.3291819989681244,22.0206356048584
0.327261745929718,22.33748435974121
0.3080679476261139,22.000829696655273
0.3099871873855591,22.456298828125
0.29271265864372253,21.347349166870117
0.29751095175743103,21.05030632019043
0.31094691157341003,21.802806854248047
0.30518895387649536,22.198863983154297
0.29175305366516113,21.842416763305664
0.28407496213912964,21.882020950317383
0.2907932698726654,21.28793716430664
0.2888740301132202,21.466161727905273
0.28407496213912964,21.62457847595215
0.28407496213912964,21.62457847595215
0.29655125737190247,22.159259796142578
0.2869538366794586,22.39689064025879
0.27687761187553406,21.2285213470459
0.2696792781352997,20.61464500427246
0.25336429476737976,18.17890739440918
0.2620020806789398,17.941272735595703
0.2562433183193207,17.881868362426758
